node1,node2,CN,JC,AA,RA,PA
725,1091,0.9866802697953863,0.9821458935555177,0.9889474579153206,0.9953522643541348,0.9879272232613501
430,1395,0.9441704925466191,0.9997166014850082,0.9665589752309698,0.9980162103950575,0.4568100663152525
636,1232,0.9885790398458312,0.9998866405940033,0.9916114039562433,0.9981295698010543,0.8147990704528708
1456,1789,0.9958057019781217,1.0,0.9973927336620756,0.9994332029700165,0.7051238451510514
977,1275,0.9964575185626028,0.9998866405940033,0.9973927336620756,0.9991498044550247,0.9180128096128777
1497,1677,0.9983562886130477,1.0,0.9985830074250411,0.9993765232670181,0.9323527744714618
336,1061,0.9983562886130477,0.9997166014850082,0.9985830074250411,0.9994332029700165,0.9787734512271156
1150,1239,0.8780252791475373,0.8896446182622003,0.8791588732075044,0.8831831321203877,0.7899450206880916
423,526,0.9795386272175933,0.9999149804455024,0.9831661282094882,0.9917814430652383,0.7656010882502976
397,1390,0.998412968316046,0.9998866405940033,0.9988097262370346,0.9996032420790115,0.9890041376183188
1918,2052,0.9982712690585501,0.9999433202970016,0.9986396871280394,0.9997732811880066,0.968826163350904
132,400,0.7534999716601485,0.922518846001247,0.7779856033554384,0.8225925296151448,0.39168508757014114
498,966,0.9981295698010543,1.0,0.9985263277220428,0.9997732811880066,0.9163974380774245
1181,1567,0.9999433202970016,1.0,0.9999433202970016,1.0,0.9994332029700165
42,1798,0.9756844074137051,1.0,0.9886640594003288,0.9996032420790115,0.4962024598991101
1024,1397,0.9795386272175933,0.9979595306920592,0.9823159326645129,0.9904211301932778,0.8425721249220655
1540,1954,0.9952672447996372,0.9986963668310378,0.9963724990081052,0.9986396871280394,0.9765912826616788
294,804,0.9441704925466191,0.9914413648472482,0.9483647905684974,0.9624780366150881,0.8149407697103667
383,498,0.9994332029700165,1.0,0.9996599217820099,0.9999433202970016,0.9878705435583518
268,505,0.9714617695403276,0.9832794876154849,0.9795386272175933,0.9948421470271496,0.9491583064104744
703,1521,0.9530125262143626,1.0,0.9728504222637874,0.9980728900980559,0.31814317292977384
257,1403,0.9714617695403276,0.9462109618545599,0.972793742560789,0.9737006178087627,0.98138071756504
628,1246,0.9530125262143626,0.9486481890834892,0.9555631128492886,0.9542027999773282,0.922688885110242
650,1147,0.99172476336224,1.0,0.9940486311851726,0.9983562886130477,0.6340474975911127
25,770,0.9339114663039165,0.8746244969676359,0.9395794366037522,0.9639517088930454,0.8301309301139262
1684,1889,0.9661622173099813,0.9952955846511364,0.970243155925863,0.9866802697953863,0.8098112565890154
1696,1813,0.9958057019781217,0.9957490222751233,0.9967125772260953,0.9984696480190444,0.9701297965198662
390,1848,1.0,1.0,1.0,1.0,0.9951822252451397
1618,1920,0.999688261633509,0.9998866405940033,0.9997166014850082,0.9999433202970016,0.9968826163350905
93,1661,0.9661622173099813,0.9808989400895539,0.9754576886017118,0.9945020688091595,0.8513858187383098
944,2034,0.99172476336224,0.9912146460352548,0.9919514821742335,0.9906478490052713,0.9701864762228646
547,1055,0.9714617695403276,0.9672674715184493,0.9784050331576263,0.9941619905911693,0.9441138128436207
962,2003,0.9964575185626028,0.9999433202970016,0.9976761321770674,0.9994332029700165,0.8910049311341609
509,1390,0.9996032420790115,1.0,0.9997166014850082,0.9997732811880066,0.9803888227625688
835,1914,0.8780252791475373,0.9957490222751233,0.9251827920421697,0.9954656237601315,0.3265034291220314
828,1919,0.9991781443065239,1.0,0.9996599217820099,1.0,0.9434903361106388
1503,1746,0.9996315819305107,1.0,0.9996599217820099,0.9994332029700165,0.9551946947797993
509,606,0.9939352717791758,1.0,0.9954656237601315,0.9984696480190444,0.8129569801054243
21,1338,0.9989514254945304,0.9997166014850082,0.9995465623760131,0.9999433202970016,0.9631865329025676
1368,2025,1.0,1.0,1.0,1.0,0.9214419316442782
453,1620,0.9661622173099813,0.9639233690415462,0.974550813353738,0.9912146460352548,0.8362523380377487
897,1343,0.990137731678286,1.0,0.9917814430652383,0.9940486311851726,0.6884033327665363
428,1793,0.9999149804455024,1.0,0.9999433202970016,1.0,0.992688318313212
639,1034,0.8479850365584084,0.9940486311851726,0.919344782633339,0.9976761321770674,0.4580286799297172
1191,1261,0.998412968316046,1.0,0.9986963668310378,0.9993198435640197,0.8013659808422604
1082,2034,0.9661622173099813,0.9418182848721872,0.9724536643427989,0.9862268321713994,0.8739443405316556
765,1378,0.9203933571388085,0.9423000623476733,0.9517655727483988,0.9980728900980559,0.8526044323527745
772,858,0.9339114663039165,0.9351017400668821,0.9538060420563397,0.9904211301932778,0.607067958963895
670,1042,0.9018590942583461,0.8161877231763306,0.9128832964915263,0.9513688148274103,0.832001360312872
938,1660,0.9018590942583461,0.8737459615711614,0.9298305276880349,0.9884373405883353,0.7513744827977101
562,2008,1.0,1.0,1.0,1.0,0.9969959757410871
44,390,1.0,1.0,1.0,1.0,0.9918381227682367
21,838,0.9998866405940033,1.0,0.9999433202970016,1.0,0.9978461712860625
1981,2001,0.9952672447996372,0.9988097262370346,0.9955223034631299,0.9956356628691265,0.9822592529615145
1669,1895,0.9823726123675112,1.0,0.9878138638553534,0.9975627727710706,0.6282378280337811
1142,1582,0.9823726123675112,0.980275463356572,0.9855466757354191,0.9948421470271496,0.9797370061780877
1441,1937,0.9999149804455024,1.0,0.9999433202970016,0.9999433202970016,0.9132233747095165
384,1732,0.9756844074137051,0.9883806608853369,0.9761945247406904,0.977894915830641,0.9458992234880689
1758,1843,0.9995749022275123,1.0,0.9997166014850082,0.9999433202970016,0.9588505356231933
230,1246,0.9844981012299495,0.9981012299495551,0.9861134727654027,0.9905344895992745,0.8775718415235504
351,742,0.9999433202970016,1.0,1.0,1.0,0.99172476336224
132,368,0.9018590942583461,0.9139035311454968,0.9106161083715921,0.9210451737232896,0.861276426911523
729,1398,0.9947287876211529,0.9221220880802584,0.9967125772260953,0.9994898826730148,0.9886640594003288
1117,1491,0.9969959757410871,1.0,0.9976761321770674,0.9991498044550247,0.7165448053052202
354,1151,0.998412968316046,1.0,0.9985830074250411,0.9991498044550247,0.9806722212775605
474,1035,0.9018590942583461,0.9958057019781217,0.9085756390636514,0.9135067732245084,0.5614691379017174
779,1538,0.9844981012299495,0.9962591396021084,0.9874171059343649,0.9929717168282038,0.8721589298872074
779,1866,0.9441704925466191,0.9973927336620756,0.9653687014680044,0.997449413365074,0.7124071869863402
878,1561,0.9997166014850082,1.0,0.9997732811880066,0.9998866405940033,0.9851499178144306
777,1516,0.9991781443065239,1.0,0.9992631638610213,0.9993198435640197,0.9067902284192031
228,1320,0.8085643031230516,0.9987530465340362,0.8430539023975514,0.9303973247180185,0.2980218783653574
437,1274,0.9958057019781217,0.9996599217820099,0.9965425381171003,0.9980162103950575,0.957206824236241
1283,1918,0.9999433202970016,1.0,0.9999433202970016,0.9999433202970016,0.9749475712747265
1215,1680,0.9661622173099813,1.0,0.9726237034517939,0.9870203480133765,0.629966558975231
629,1983,0.9441704925466191,0.9798503655840843,0.9590772544351868,0.9969959757410871,0.8693532845887888
138,1288,0.9985830074250411,0.9990931247520263,0.9987530465340362,0.9993198435640197,0.9972793742560789
142,1834,0.9530125262143626,0.9971093351470838,0.9584537777022049,0.9785183925636229,0.7925239471745168
429,1636,0.8780252791475373,0.922518846001247,0.9106161083715921,0.9731905004817775,0.7740747038485518
502,648,0.6706059060250524,0.8127302612934308,0.83551550189877,0.9975627727710706,0.1846341325171456
1497,1692,0.999688261633509,1.0,0.9997166014850082,1.0,0.9524457291843791
532,1538,0.9992915037125205,0.9997732811880066,0.9993765232670181,0.9997732811880066,0.9961457801961118
746,1391,0.9203933571388085,1.0,0.9330612707589412,0.9683160460239189,0.46709743240945417
423,1619,0.9661622173099813,0.9936518732641841,0.9710366717678399,0.9861701524684011,0.845689508586975
1536,1647,0.9441704925466191,0.9918097829167375,0.9532959247293544,0.981862495040526,0.8074590489145836
1246,1507,0.9441704925466191,0.9544861984923199,0.9667856940429632,0.9981295698010543,0.8214022558521793
138,1651,0.9972793742560789,0.9996599217820099,0.9980728900980559,0.9994332029700165,0.9854333163294224
1092,1994,0.9975911126225698,0.9989797653460296,0.9976761321770674,0.9977328118800658,0.9924049197982202
1144,1330,0.9601258289406563,0.9987530465340362,0.9698463980048745,0.9894008955393073,0.7818398231593267
559,1790,0.9339114663039165,0.8520659751742901,0.9320977158079692,0.9177010712463867,0.9285552343705719
836,921,0.8780252791475373,1.0,0.9156039222354475,0.9829960891004931,0.258827863741994
809,862,0.9952672447996372,0.9526157682933741,0.9962591396021084,0.9986396871280394,0.9825426514765062
649,1066,0.998412968316046,0.999829960891005,0.9987530465340362,0.9993198435640197,0.9749475712747265
448,1034,0.5311171569460976,0.5793515841976988,0.5185342628804626,0.5210281698123902,0.5389389559598707
894,1848,1.0,1.0,1.0,1.0,0.9980162103950575
1489,2049,0.9844981012299495,0.9997166014850082,0.9922348806892252,0.9994332029700165,0.8586124808706003
1274,1580,0.9939352717791758,0.9998866405940033,0.9954656237601315,0.9987530465340362,0.9169925749589072
910,1297,0.9339114663039165,0.9996032420790115,0.943376976704642,0.9697897183018761,0.6208411267924956
397,1136,0.9991781443065239,1.0,0.9996599217820099,0.9999433202970016,0.9820892138525195
1630,1817,0.9982712690585501,0.9994898826730148,0.9987530465340362,0.9997732811880066,0.9614578019611177
132,680,0.7534999716601485,0.8073173496570878,0.7756050558295075,0.8246329989230856,0.686759621379584
670,1483,1.0,1.0,1.0,1.0,0.9997732811880066
1495,2008,0.9756844074137051,0.9510570764609193,0.9817491356345293,0.9959757410871167,0.986000113359406
714,1395,0.9203933571388085,0.9628181148330782,0.9484781499744941,0.9986396871280394,0.8368191350677322
911,1572,0.8780252791475373,0.8944623930170605,0.8962194638100096,0.948931587598481,0.7328402199172477
912,1834,0.9989514254945304,0.9997166014850082,0.9992631638610213,0.9997732811880066,0.9878705435583518
257,810,0.9530125262143626,0.9396361163067506,0.9577736212662246,0.9697897183018761,0.9312475202629938
770,1140,0.9969959757410871,0.9997166014850082,0.9976761321770674,0.999206484158023,0.9262030266961401
594,809,0.9969959757410871,0.9640650682990421,0.9972226945530805,0.9977894915830641,0.9943320297001643
44,495,1.0,1.0,1.0,1.0,0.9991498044550247
181,811,0.9866802697953863,0.9982996089100493,0.9881539420733435,0.9912146460352548,0.7906251771240719
2003,2051,0.9714617695403276,0.9895142549453041,0.9742107351357479,0.9794252678115967,0.7414271949214987
642,1538,0.9996315819305107,1.0,0.9997166014850082,0.9997732811880066,0.994587088363657
272,1777,0.9939352717791758,0.9979595306920592,0.9956356628691265,0.9986396871280394,0.9712633905798334
2007,2015,0.9885790398458312,0.9805588618715638,0.9916114039562433,0.9968259366320921,0.9283001757070793
1062,1284,0.9866802697953863,0.9856033554384175,0.9897976534602959,0.9972793742560789,0.9443688715071133
1681,1955,0.9203933571388085,0.9997166014850082,0.9306807232330102,0.9586804965141983,0.4563282888397665
176,1660,1.0,1.0,1.0,1.0,0.9997166014850082
837,1465,0.9339114663039165,0.9878422037068526,0.9540894405713314,0.9945587485121578,0.7240832058040015
690,1728,1.0,1.0,1.0,1.0,0.9451057076460919
1536,1882,0.8479850365584084,0.8403332766536303,0.8602278524060534,0.8929887207391033,0.8535963271552457
28,669,0.9795386272175933,0.9984696480190444,0.9852632772204274,0.9975627727710706,0.8804908462279658
639,1705,0.8780252791475373,0.9888907782123222,0.9139602108484951,0.9798787054355835,0.5395057529898544
8,268,0.9530125262143626,0.9960324207901151,0.9709799920648415,0.9975060930680724,0.7329819191747435
392,1661,0.99793119084056,1.0,0.9982429292070509,0.9986396871280394,0.9246159950121862
1213,1761,0.9844981012299495,0.9439437737346257,0.9846964801904438,0.9823726123675112,0.9424417616051692
294,2008,0.9795386272175933,0.9887490789548262,0.9862835118743978,0.9981862495040525,0.9395227569007538
704,1151,0.9661622173099813,0.9954089440571331,0.9739273366207561,0.9906478490052713,0.8526044323527745
156,197,0.9972793742560789,0.9998866405940033,0.9980728900980559,0.9993765232670181,0.9705265544408548
801,2049,0.9756844074137051,0.9993765232670181,0.9832794876154849,0.9977328118800658,0.8192484271382418
113,1869,0.9601258289406563,1.0,0.9682026866179221,0.9857733945474125,0.607067958963895
117,550,0.9991781443065239,1.0,0.9996599217820099,0.9999433202970016,0.8624100209714901
187,1378,0.9969959757410871,1.0,0.9980728900980559,0.9994332029700165,0.6980105424247577
96,2010,0.9756844074137051,0.9989514254945304,0.982826049991498,0.9956923425721249,0.8696083432522813
931,1497,0.9939352717791758,0.9979595306920592,0.9947854673241512,0.9978461712860625,0.9754010088987134
72,1554,0.7534999716601485,0.5652383381511081,0.7685767726577113,0.7871110355381737,0.6603752196338492
694,1206,0.9795386272175933,0.9907328685597687,0.9823726123675112,0.9896842940542991,0.9399195148217423
839,1992,0.9996315819305107,1.0,0.9997166014850082,0.9999433202970016,0.9840163237544636
963,1696,0.9964575185626028,0.996655897523097,0.9973360539590772,0.9987530465340362,0.9713200702828317
469,1187,0.8479850365584084,0.8937538967295812,0.8648189083489203,0.935725216799864,0.7856373632602165
22,1115,0.9975911126225698,1.0,0.9980162103950575,0.9986396871280394,0.899620245989911
215,1595,0.9441704925466191,0.9999149804455024,0.9574902227512327,0.9917814430652383,0.5772544351867597
1091,1470,0.9795386272175933,0.9808989400895539,0.9872470668253699,0.9996032420790115,0.9700164371138695
224,714,0.9714617695403276,0.9962024598991102,0.9806722212775605,0.9991498044550247,0.8832681516748853
168,494,0.7534999716601485,0.7728844300855864,0.7758317746415009,0.8030380320807119,0.6327438644221505
434,1700,0.9714617695403276,0.9998866405940033,0.9760811653346937,0.988550699994332,0.7407753783370176
1299,2000,0.9866802697953863,0.9876438247463584,0.9886640594003288,0.9922348806892252,0.9825426514765062
1020,1583,0.9885790398458312,1.0,0.9926316386102136,0.9986396871280394,0.7298645355098339
1692,1812,0.9989514254945304,1.0,0.999206484158023,0.9995465623760131,0.9610610440401293
1310,1603,0.9714617695403276,0.9999149804455024,0.9747775321657315,0.9847531598934421,0.7236297681800148
1820,2010,0.9823726123675112,0.9997166014850082,0.9871337074193731,0.9968259366320921,0.8696083432522813
284,572,0.9823726123675112,0.9861701524684011,0.9819191747435243,0.9768180014736723,0.9680893272119254
482,1062,0.9998866405940033,1.0,0.9998866405940033,0.9999433202970016,0.9978461712860625
338,1132,0.9952672447996372,1.0,0.9960891004931134,0.9969959757410871,0.7478320013603129
640,1045,0.9441704925466191,0.9749475712747265,0.9590772544351868,0.9904778098962761,0.8830130930113926
1229,1378,0.9714617695403276,0.9997166014850082,0.9827693702884996,0.9989797653460296,0.7732811880065749
100,1267,0.9947287876211529,1.0,0.9960891004931134,0.9986396871280394,0.9235107408037182
456,982,0.9018590942583461,0.8149691095618659,0.8965595420279998,0.857620586068129,0.901519016040356
721,831,0.998412968316046,1.0,0.9988097262370346,0.9997166014850082,0.9658221390919911
75,1954,1.0,1.0,1.0,1.0,0.9946721079181545
616,770,1.0,1.0,1.0,1.0,0.9988664059400328
1437,1666,0.9441704925466191,0.9883806608853369,0.9574902227512327,0.9883806608853369,0.8248313778835799
95,1939,0.9989514254945304,1.0,0.9992631638610213,0.9996599217820099,0.756929093691549
181,542,1.0,1.0,1.0,1.0,0.9978461712860625
546,935,1.0,1.0,1.0,1.0,0.9741257155812504
229,1061,0.9982712690585501,0.9984696480190444,0.9984696480190444,0.9994898826730148,0.9957490222751233
1445,1712,0.9885790398458312,1.0,0.9926316386102136,0.9984696480190444,0.8013659808422604
1351,1421,0.9947287876211529,1.0,0.9963724990081052,0.9991498044550247,0.9214419316442782
1218,1930,0.9992915037125205,1.0,0.9995465623760131,0.9997166014850082,0.9288386328855637
841,1301,0.990137731678286,0.9955223034631299,0.9919514821742335,0.9968826163350905,0.9180128096128777
1,1218,0.9756844074137051,0.9899110128662926,0.981068979198549,0.9913280054412514,0.926344725953636
1074,2043,0.9530125262143626,0.9996032420790115,0.9708666326588449,0.9975627727710706,0.7011846057926656
1206,1408,0.9795386272175933,0.9927449980162104,0.9913280054412514,0.9999433202970016,0.92379413931871
938,1852,0.7534999716601485,0.9997166014850082,0.8399365187326419,0.9869069886073797,0.14631865329025676
45,66,0.990137731678286,1.0,0.9934251544521907,0.998412968316046,0.8511024202233181
346,862,0.99172476336224,0.9997166014850082,0.9939352717791758,0.9981295698010543,0.8786487558805192
1212,1778,0.9661622173099813,0.9796236467720909,0.966275576715978,0.9646885450320241,0.9420733435356798
346,1186,0.993000056679703,0.9997166014850082,0.9948421470271496,0.9983562886130477,0.8825313155359066
903,1820,0.8780252791475373,0.9913846851442498,0.8694666439947855,0.808932721192541,0.346483024428952
268,315,0.9991781443065239,1.0,0.9994332029700165,0.9997732811880066,0.9658221390919911
1455,1632,0.9999149804455024,1.0,0.9999433202970016,0.9999433202970016,0.8696933628067789
649,1822,0.9989514254945304,0.9997732811880066,0.9992631638610213,0.9997732811880066,0.9905911693022729
256,1647,0.8085643031230516,0.9549396361163067,0.8928186816301082,0.9975627727710706,0.5111942413421754
864,907,0.9866802697953863,1.0,0.9890041376183188,0.9941619905911693,0.7552570424530975
608,1918,0.9989514254945304,1.0,0.9993198435640197,0.9999433202970016,0.9173609930283966
372,1899,0.9996315819305107,1.0,0.9997166014850082,0.9997732811880066,0.9719435470158136
1367,1759,0.8780252791475373,0.9997166014850082,0.947968032647509,0.9993198435640197,0.41498044550246554
142,2003,0.9972793742560789,0.9999433202970016,0.9980728900980559,0.9993198435640197,0.9320410361049708
907,972,0.9983562886130477,1.0,0.9985830074250411,0.9993198435640197,0.8674261746868447
527,528,0.9714617695403276,0.9800204046930794,0.9740406960267528,0.9819758544465227,0.8694099642917871
579,1040,0.9866802697953863,0.9989797653460296,0.9914413648472482,0.9983562886130477,0.9144419883239812
1431,1670,0.9972793742560789,0.9997166014850082,0.9982996089100493,0.9997166014850082,0.9766479623646772
1234,1386,1.0,1.0,1.0,1.0,0.9982996089100493
567,1169,0.9756844074137051,0.9973927336620756,0.9792552287026016,0.9882106217763419,0.8927053222241116
334,1974,0.9866802697953863,0.9997732811880066,0.989174176727314,0.9975060930680724,0.8758714504335997
441,1621,0.9947287876211529,1.0,0.9957490222751233,0.9982996089100493,0.5696310151334807
1340,1651,0.9795386272175933,0.9987530465340362,0.9853199569234257,0.9975627727710706,0.8377826900187043
585,745,0.5311171569460976,0.5642181034971376,0.5293317463016494,0.5336394037295245,0.5402142492773337
1822,1846,0.9983562886130477,1.0,0.9985830074250411,0.9993198435640197,0.8968146006914923
1066,1836,0.9975911126225698,1.0,0.9980162103950575,0.9986396871280394,0.7181885166921725
1390,1812,0.9992915037125205,1.0,0.9994332029700165,0.9994898826730148,0.9765912826616788
1732,2001,0.9964575185626028,0.9997166014850082,0.9969392960380887,0.9981862495040525,0.9765062631071814
136,608,0.998412968316046,1.0,0.9986396871280394,0.9993198435640197,0.769001870430199
1350,1491,0.9964575185626028,1.0,0.9973360539590772,0.9989797653460296,0.6509947287876211
1057,1983,0.9939352717791758,0.9981862495040525,0.9947287876211529,0.9958057019781217,0.9746358329082355
495,1976,0.9714617695403276,0.9174176727313949,0.9747775321657315,0.9900810519752876,0.9574902227512327
503,2027,0.9339114663039165,0.9841863628634586,0.9641784277050388,0.9994332029700165,0.8214305957036785
616,1370,0.9964575185626028,0.9993198435640197,0.9969392960380887,0.9983562886130477,0.9755143683047101
156,1287,0.99172476336224,1.0,0.9940486311851726,0.9981862495040525,0.8611914073570255
910,1705,0.8085643031230516,0.8498838066088533,0.8482684350734002,0.9578869806722212,0.7538400498781387
645,1848,1.0,1.0,1.0,1.0,0.9908745678172647
905,1288,0.990137731678286,0.9916397438077424,0.993481834155189,0.9990364450490279,0.9663889361219747
160,242,0.9972793742560789,0.9960324207901151,0.9976761321770674,0.9987530465340362,0.9961457801961118
241,277,0.9661622173099813,0.9997166014850082,0.9779515955336394,0.9975060930680724,0.6227965765459389
417,2026,0.9988097262370346,1.0,0.9992631638610213,0.999829960891005,0.9731905004817775
166,649,0.998412968316046,0.9997732811880066,0.9987530465340362,0.9993198435640197,0.9806155415745621
1348,1685,0.9714617695403276,0.9997166014850082,0.972793742560789,0.9746641727597347,0.7766252904834778
284,895,0.9530125262143626,0.9252111318936689,0.9547129173043133,0.9604375673071474,0.9557898316612821
534,742,0.9994332029700165,0.9998866405940033,0.9995465623760131,0.9997166014850082,0.9932551153431955
33,514,0.9947287876211529,0.9989230856430312,0.9954656237601315,0.998412968316046,0.9761945247406904
89,95,0.9990364450490279,1.0,0.9992631638610213,0.9997166014850082,0.8886243836082299
75,322,1.0,1.0,1.0,1.0,0.9808139205350564
1174,1654,0.9996032420790115,1.0,0.9996599217820099,0.9997732811880066,0.9125432182735362
557,1092,0.993000056679703,0.9993198435640197,0.9959757410871167,0.9994332029700165,0.9557898316612821
181,1267,0.9972793742560789,0.9997166014850082,0.9982996089100493,0.9997732811880066,0.9746641727597347
307,982,0.9441704925466191,0.9424701014566683,0.9529558465113643,0.9786317519696197,0.6961967919288103
222,1103,0.9988097262370346,1.0,0.9993198435640197,0.9999433202970016,0.7637306580513518
1312,1378,0.9969959757410871,1.0,0.9980162103950575,0.9994332029700165,0.590205747321884
300,1483,0.99172476336224,0.9726803831547922,0.994275349997166,0.9986396871280394,0.953239245026356
532,636,0.9975911126225698,0.9993765232670181,0.9980728900980559,0.999206484158023,0.9894008955393073
1619,1985,0.9339114663039165,0.9768463413251715,0.9466643994785467,0.9891174970243156,0.6897069659354985
532,1186,0.990137731678286,0.9989797653460296,0.9933117950461939,0.9980728900980559,0.8989684294054299
693,1449,0.9989514254945304,1.0,0.9992631638610213,0.9996032420790115,0.7656010882502976
865,1677,0.9969959757410871,0.9993198435640197,0.9970526554440855,0.9969392960380887,0.9833928470214816
1182,1325,0.5311171569460976,0.5614974777532166,0.5918494587088363,0.6480757240832058,0.5389389559598707
366,1662,0.9999433202970016,1.0,0.9999433202970016,0.9999433202970016,0.9467777588845434
1934,1994,0.9939352717791758,0.9996599217820099,0.9951255455421414,0.9975627727710706,0.9061667516862212
1586,1965,0.993000056679703,1.0,0.9951255455421414,0.9986963668310378,0.8107464716884883
778,1133,0.9823726123675112,0.9876438247463584,0.9867369494983846,0.997449413365074,0.9704698747378564
147,1390,0.9981295698010543,0.9997732811880066,0.9983562886130477,0.9993198435640197,0.9842997222694553
103,242,0.9982712690585501,0.9996599217820099,0.9983562886130477,0.9993198435640197,0.9905911693022729
284,480,0.9988097262370346,1.0,0.9993765232670181,0.9999433202970016,0.8933287989570935
941,1700,0.9866802697953863,1.0,0.9908745678172647,0.997449413365074,0.6584197698804058
47,155,0.9844981012299495,1.0,0.9888907782123222,0.9969392960380887,0.7509493850252225
30,1386,1.0,1.0,1.0,1.0,0.9656520999829961
361,378,0.9714617695403276,1.0,0.980275463356572,0.9958057019781217,0.34886357195488293
518,729,0.9844981012299495,0.8382644674941904,0.9865669103893896,0.9906478490052713,0.9748908915717281
505,2028,0.9844981012299495,0.9996032420790115,0.9890608173213172,0.9980728900980559,0.889276200192711
1396,1864,0.9823726123675112,1.0,0.9874737856373632,0.998412968316046,0.5809952955846511
1330,1959,0.9601258289406563,0.9972793742560789,0.9708666326588449,0.9911579663322564,0.8105764325794933
417,1204,0.9989514254945304,1.0,0.9992631638610213,0.9997732811880066,0.9684010655784163
771,1805,0.9018590942583461,0.8250580966955733,0.916964235107408,0.9536926826503429,0.9055432749532393
809,1647,0.9981295698010543,0.9823159326645129,0.9985263277220428,0.9997732811880066,0.9921215212832285
294,1271,0.9203933571388085,0.9996599217820099,0.9285268945190727,0.9501785410644448,0.46383834948704866
707,1536,0.9441704925466191,0.9954089440571331,0.9619112395851046,0.9951822252451397,0.7701071246386669
362,1100,0.9530125262143626,0.9422433826446749,0.9581136994842147,0.9783483534546279,0.9544861984923199
911,1369,0.6706059060250524,0.6144930000566797,0.7174516805531939,0.8390296434846681,0.33866122541517885
250,281,0.9982712690585501,1.0,0.9983562886130477,0.9989230856430312,0.9719435470158136
679,1888,0.99793119084056,1.0,0.9983562886130477,0.9994898826730148,0.8987133707419374
1538,1737,0.9795386272175933,0.9881822819248427,0.981068979198549,0.9823726123675112,0.9196848608513292
316,433,0.993000056679703,0.9997166014850082,0.9956356628691265,0.9994332029700165,0.9362353341268492
89,200,0.9975911126225698,0.9999433202970016,0.9977894915830641,0.998412968316046,0.9647735645865215
710,1061,0.9972793742560789,0.9997166014850082,0.9980728900980559,0.9993198435640197,0.9049764779232556
213,1915,0.9885790398458312,0.9927449980162104,0.9897976534602959,0.9951822252451397,0.9785750722666213
390,433,0.9939352717791758,0.9996032420790115,0.9942186702941677,0.9951822252451397,0.9561582497307715
763,1651,0.9756844074137051,0.9791135294451057,0.9783483534546279,0.98758714504336,0.9666156549339682
283,1161,0.9714617695403276,1.0,0.9832794876154849,0.9986396871280394,0.49470044776965366
664,1141,0.9795386272175933,0.9979595306920592,0.9832794876154849,0.9951255455421414,0.9087173383211472
659,1173,0.9601258289406563,0.9992631638610213,0.9710366717678399,0.9968259366320921,0.7552570424530975
507,878,0.9601258289406563,0.9949555064331463,0.9675792098849402,0.9867369494983846,0.7812446862778439
1160,1264,0.7534999716601485,1.0,0.8853369608343252,0.9985830074250411,0.05364733888794423
878,953,0.9823726123675112,0.9997166014850082,0.986000113359406,0.9961457801961118,0.8129569801054243
269,1151,0.9975911126225698,0.9998866405940033,0.9980728900980559,0.9994332029700165,0.9740973757297512
119,1845,1.0,1.0,1.0,1.0,0.9997732811880066
189,745,0.5311171569460976,0.5825256475656068,0.595930397324718,0.6657031117156946,0.5154735589185513
157,760,0.999829960891005,1.0,0.9998866405940033,1.0,0.992518279204217
446,1726,0.9339114663039165,0.9284702148160744,0.9396361163067506,0.9644051465170322,0.9175310321373916
935,1858,0.6706059060250524,0.5502465567080429,0.8147140508983733,0.9949555064331463,0.3359405996712577
427,1223,0.9969959757410871,0.999206484158023,0.9973927336620756,0.9987530465340362,0.9831661282094882
478,692,0.9339114663039165,1.0,0.9519922915603922,0.9918948024712351,0.4994048631185173
119,1373,0.9530125262143626,0.8500821855693477,0.9589072153261917,0.9717168282038202,0.8899846964801904
605,1483,0.993000056679703,0.9808989400895539,0.9953522643541348,0.9991498044550247,0.9255795499631582
1636,1828,0.9441704925466191,0.9136768123335034,0.9425834608626651,0.9307374029360086,0.9584537777022049
945,1645,0.7534999716601485,0.881312701921442,0.873207504392677,0.998412968316046,0.2490789548262767
362,2007,0.9996032420790115,0.9997166014850082,0.9997166014850082,1.0,0.9965425381171003
954,2034,0.99172476336224,0.9954089440571331,0.9940486311851726,0.9981862495040525,0.9173893328798957
1764,2013,0.9018590942583461,0.899931984356402,0.9369721702658278,0.9914980445502466,0.8522643541347843
491,842,0.99172476336224,1.0,0.9943887094031627,0.9987530465340362,0.775690075384005
368,991,0.9982712690585501,0.9997166014850082,0.9985830074250411,0.9994898826730148,0.9892308564303123
1046,1831,0.9661622173099813,0.9998866405940033,0.9717735079068186,0.9862835118743978,0.5614691379017174
22,1234,0.9981295698010543,0.9997166014850082,0.9983562886130477,0.9994332029700165,0.9779799353851386
1249,1269,0.9661622173099813,1.0,0.9767613217706739,0.9962591396021084,0.3989684294054299
441,1017,0.9988097262370346,1.0,0.9989797653460296,0.9994332029700165,0.9239358385762059
438,1834,0.9530125262143626,0.9997166014850082,0.9715467890948252,0.9976761321770674,0.6264240775378337
21,222,0.9988097262370346,0.9997166014850082,0.9993765232670181,0.9999433202970016,0.9467777588845434
758,2007,0.990137731678286,0.9855466757354191,0.9935951935611858,0.9986396871280394,0.9351867596213795
104,954,0.990137731678286,1.0,0.9926316386102136,0.997449413365074,0.5772544351867597
1151,1805,0.9339114663039165,0.9685711046874115,0.948308110865499,0.9910446069262597,0.8302159496684237
257,831,0.9990364450490279,0.9998866405940033,0.9992631638610213,0.9997166014850082,0.9925749589072154
